game_id,tot_reviews,pos_reviews,pos_ratio
1178880,750,587,0.7826666666666666
1179620,32,23,0.71875
1180330,457,357,0.7811816192560175
1181520,97,74,0.7628865979381443
1183530,93,71,0.7634408602150538
1183670,37,29,0.7837837837837838
1183720,178,125,0.702247191011236
1184050,7067,5319,0.7526531767369463
1184140,5300,3873,0.730754716981132
1184320,122,91,0.7459016393442623
1184560,228,168,0.7368421052631579
1184890,545,400,0.7339449541284404
1185360,73,58,0.7945205479452054
1185490,217,172,0.7926267281105991
1185740,57,43,0.7543859649122807
1187130,132,103,0.7803030303030303
1188540,672,519,0.7723214285714286
1188970,317,225,0.7097791798107256
1189070,191,146,0.7643979057591623
1189360,60,46,0.7666666666666667
1189630,30108,23650,0.7855055134847881
1189780,157,113,0.7197452229299363
1191070,190,146,0.7684210526315789
1191620,66,50,0.7575757575757576
1191660,209,160,0.7655502392344498
1192550,41,32,0.7804878048780488
1192810,244,188,0.7704918032786885
1193090,1272,938,0.7374213836477987
1194590,437,318,0.7276887871853547
1194630,8348,6081,0.7284379492093914
1194720,38,28,0.7368421052631579
1194810,3340,2409,0.7212574850299401
1195020,453,339,0.7483443708609272
1195220,184,135,0.7336956521739131
1195270,137,102,0.7445255474452555
1195420,156,112,0.717948717948718
1195560,354,276,0.7796610169491526
1195910,58,44,0.7586206896551724
1196080,271,214,0.7896678966789668
1196090,2357,1824,0.7738650827322868
1196300,76,60,0.7894736842105263
1196470,1418,1097,0.7736248236953456
1196500,42,32,0.7619047619047619
1197210,37,27,0.7297297297297297
1197590,128,100,0.78125
1198050,111,83,0.7477477477477478
1198310,47,34,0.723404255319149
1198390,103,75,0.7281553398058253
1199910,62,45,0.7258064516129032
1200710,124,87,0.7016129032258065
1201260,64,47,0.734375
1201330,574,448,0.7804878048780488
1201830,425,306,0.72
1202640,58,44,0.7586206896551724
1202690,5132,3922,0.7642244738893219
1203360,357,284,0.7955182072829131
1203560,145,112,0.7724137931034483
1203570,76,54,0.7105263157894737
1203750,61,45,0.7377049180327869
1204040,37,27,0.7297297297297297
1204320,41,29,0.7073170731707317
1204370,45,33,0.7333333333333333
1205150,81,64,0.7901234567901234
1205480,328,260,0.7926829268292683
1205560,119,95,0.7983193277310925
1205970,2225,1634,0.7343820224719101
1206000,30,21,0.7
1206480,619,442,0.7140549273021002
1206620,77,59,0.7662337662337663
1207210,32,24,0.75
1207320,65,46,0.7076923076923077
1207590,4072,2978,0.731335952848723
1207710,27,20,0.7407407407407407
1207770,38,28,0.7368421052631579
1208370,35,26,0.7428571428571429
1208580,39,28,0.717948717948718
1208830,33,25,0.7575757575757576
1209000,425,323,0.76
1209720,43,31,0.7209302325581395
1209910,124,90,0.7258064516129032
1209950,97,77,0.7938144329896907
1209990,150,114,0.76
1210110,671,513,0.7645305514157973
1210380,32,23,0.71875
1210660,43,34,0.7906976744186046
1210740,86,67,0.7790697674418605
1211180,30,22,0.7333333333333333
1211360,669,513,0.7668161434977578
1211740,34,26,0.7647058823529411
1211960,145,115,0.7931034482758621
1212830,1970,1485,0.7538071065989848
1213550,83,60,0.7228915662650602
1213680,59,47,0.7966101694915254
1213710,82,62,0.7560975609756098
1214470,2159,1706,0.7901806391848077
1215260,560,415,0.7410714285714286
1215750,33,25,0.7575757575757576
1216220,120,93,0.775
1216350,32,25,0.78125
1216610,51,40,0.7843137254901961
1216880,379,296,0.7810026385224275
1217190,111,85,0.7657657657657657
1217380,47,34,0.723404255319149
1217410,377,264,0.7002652519893899
1217490,149,116,0.7785234899328859
1217610,120,85,0.7083333333333334
1218170,499,360,0.7214428857715431
1218200,28,21,0.75
1218230,26,19,0.7307692307692307
1218830,27,19,0.7037037037037037
1218890,230,171,0.7434782608695653
1218920,128,93,0.7265625
1218940,106,81,0.7641509433962265
1219650,116,88,0.7586206896551724
1219940,217,157,0.7235023041474654
1219950,477,359,0.7526205450733753
1220140,3389,2603,0.7680731779285925
1220170,461,343,0.7440347071583514
1221050,37,26,0.7027027027027027
1221080,431,325,0.7540603248259861
12210,58809,42426,0.7214201907871244
1221240,160,120,0.75
1221540,527,415,0.7874762808349146
1222090,58,44,0.7586206896551724
1222640,48,35,0.7291666666666666
1222680,4350,3166,0.727816091954023
1222690,18338,13773,0.7510633656887338
1222870,87,63,0.7241379310344828
1224640,52,39,0.75
1225580,816,640,0.7843137254901961
1225600,29,22,0.7586206896551724
1225810,345,275,0.7971014492753623
1226000,102,77,0.7549019607843137
1226020,78,56,0.717948717948718
1226970,157,124,0.7898089171974523
1227260,141,109,0.7730496453900709
1227780,1883,1506,0.7997875730217737
1228320,80,62,0.775
1229900,1136,897,0.789612676056338
1230000,27,20,0.7407407407407407
1230200,55,43,0.7818181818181819
1230530,2605,1866,0.7163147792706334
1230560,169,124,0.7337278106508875
1230990,29,22,0.7586206896551724
1231670,34,24,0.7058823529411765
1231840,143,104,0.7272727272727273
1231940,106,84,0.7924528301886793
1232460,1156,870,0.7525951557093425
1232590,94,69,0.7340425531914894
1233260,1638,1196,0.7301587301587301
1233530,123,94,0.7642276422764228
1233780,105,81,0.7714285714285715
1234260,123,96,0.7804878048780488
1235450,37,29,0.7837837837837838
1236240,351,249,0.7094017094017094
1236530,27,19,0.7037037037037037
1236780,260,201,0.7730769230769231
1236860,75,53,0.7066666666666667
1237510,117,86,0.7350427350427351
1237530,114,90,0.7894736842105263
1237610,311,227,0.729903536977492
1237870,122,95,0.7786885245901639
1237980,4870,3813,0.7829568788501027
1238000,15294,11504,0.7521904014646267
1238020,2409,1791,0.7434620174346201
1238060,11795,8712,0.7386180584993641
1238280,972,708,0.7283950617283951
1238450,77,59,0.7662337662337663
1238920,466,370,0.7939914163090128
1239660,90,65,0.7222222222222222
1239970,32,23,0.71875
1240550,112,79,0.7053571428571429
1241500,75,58,0.7733333333333333
1242960,88,66,0.75
1243140,762,534,0.7007874015748031
1243420,163,123,0.754601226993865
1243830,5093,3741,0.7345376006283134
1244380,67,53,0.7910447761194029
1245370,37,29,0.7837837837837838
1245500,60,43,0.7166666666666667
1245950,177,138,0.7796610169491526
1246950,98,74,0.7551020408163265
1247190,175,128,0.7314285714285714
1247290,307,219,0.7133550488599348
1247640,107,79,0.7383177570093458
1247740,34,26,0.7647058823529411
1248120,46,34,0.7391304347826086
1248140,29,23,0.7931034482758621
1249060,375,268,0.7146666666666667
1249500,32,25,0.78125
1250060,125,93,0.744
1250250,148,111,0.75
1250410,62607,49438,0.789656108741834
1250650,2181,1659,0.7606602475928473
1251040,30,21,0.7
1251300,330,235,0.7121212121212122
1251850,86,65,0.7558139534883721
1251930,668,509,0.7619760479041916
1251970,112,88,0.7857142857142857
1252160,53,41,0.7735849056603774
1252240,106,82,0.7735849056603774
1252250,149,117,0.785234899328859
1252390,62,47,0.7580645161290323
1253190,458,357,0.7794759825327511
1253610,251,185,0.7370517928286853
1253680,132,94,0.7121212121212122
1253820,49,37,0.7551020408163265
1254280,42,33,0.7857142857142857
1254630,41,32,0.7804878048780488
1254900,1007,796,0.7904667328699106
1255550,161,123,0.7639751552795031
1255560,700,544,0.7771428571428571
1256130,37,28,0.7567567567567568
1257170,282,225,0.7978723404255319
1257280,275,193,0.7018181818181818
1258040,3087,2448,0.793002915451895
1258080,16175,12695,0.7848531684698609
1258220,440,316,0.7181818181818181
1258590,1232,961,0.7800324675324676
1258980,41,31,0.7560975609756098
1259000,252,193,0.7658730158730159
1259440,1425,1052,0.7382456140350877
1259460,131,94,0.7175572519083969
1260320,34080,25203,0.739524647887324
1260710,63,48,0.7619047619047619
1260800,74,56,0.7567567567567568
1261010,33,24,0.7272727272727273
1261040,7079,5503,0.7773696849837548
1261060,50,35,0.7
1261090,64,51,0.796875
1261170,30,22,0.7333333333333333
1261520,637,483,0.7582417582417582
1261530,62,46,0.7419354838709677
1261670,41,29,0.7073170731707317
1262140,36,26,0.7222222222222222
1262540,20705,14524,0.7014730741366819
1262560,20227,15635,0.772976714292777
1262600,7904,5899,0.746330971659919
1262640,139,105,0.7553956834532374
1262720,74,52,0.7027027027027027
1263110,38,29,0.7631578947368421
1263450,31,24,0.7741935483870968
1263750,39,31,0.7948717948717948
1264160,179,143,0.7988826815642458
1264180,59,47,0.7966101694915254
1264250,2449,1891,0.7721518987341772
1265090,108,81,0.75
1265300,131,99,0.7557251908396947
1265800,710,540,0.7605633802816901
1265870,68,54,0.7941176470588235
1265930,2136,1684,0.7883895131086143
1266140,63,45,0.7142857142857143
1266630,825,617,0.7478787878787879
1266700,2572,1984,0.7713841368584758
1266800,618,473,0.7653721682847896
1266890,44,32,0.7272727272727273
1267010,68,49,0.7205882352941176
1267070,61,44,0.7213114754098361
1267370,38,29,0.7631578947368421
1267470,2511,1974,0.7861409796893668
1267540,1392,1076,0.7729885057471264
1268040,185,131,0.7081081081081081
1268100,28,21,0.75
1268250,56,44,0.7857142857142857
1268420,78,59,0.7564102564102564
1268530,212,158,0.7452830188679245
1268810,220,159,0.7227272727272728
1269240,26,20,0.7692307692307693
1269250,52,41,0.7884615384615384
1269300,578,418,0.7231833910034602
1269370,3615,2757,0.762655601659751
1269710,725,578,0.7972413793103448
1269810,555,397,0.7153153153153153
1270620,169,127,0.7514792899408284
1270670,85,63,0.7411764705882353
1270720,38,29,0.7631578947368421
1271700,7057,5526,0.7830522885078646
1271740,128,100,0.78125
1272340,37,28,0.7567567567567568
1273690,181,133,0.7348066298342542
1273710,8900,7044,0.7914606741573034
1273780,40,31,0.775
1274090,70,53,0.7571428571428571
1274210,57,45,0.7894736842105263
1274230,29,23,0.7931034482758621
1274300,484,353,0.7293388429752066
1274610,42,31,0.7380952380952381
1274820,51,39,0.7647058823529411
1275070,58,42,0.7241379310344828
1275370,152,119,0.7828947368421053
1275590,169,127,0.7514792899408284
1275770,47,36,0.7659574468085106
1276040,77,61,0.7922077922077922
1276610,618,452,0.7313915857605178
1277130,207,164,0.7922705314009661
1277230,48,37,0.7708333333333334
1278190,45,35,0.7777777777777778
1278350,30,21,0.7
1278480,1716,1355,0.7896270396270396
1278880,34,27,0.7941176470588235
1279630,1398,1063,0.7603719599427754
1279800,89,64,0.7191011235955056
1280070,59,45,0.7627118644067796
1280780,2768,2135,0.7713150289017341
1281420,196,151,0.7704081632653061
1281630,2220,1717,0.7734234234234234
1281890,42,32,0.7619047619047619
1282080,56,40,0.7142857142857143
1283400,4828,3520,0.7290803645401823
1283500,118,92,0.7796610169491526
1284390,32,23,0.71875
1284550,45,33,0.7333333333333333
1286480,95,68,0.7157894736842105
1286580,3720,2921,0.7852150537634408
1286600,73,52,0.7123287671232876
1286680,19877,14772,0.743170498566182
1286770,37,28,0.7567567567567568
1287590,227,180,0.7929515418502202
1287840,3429,2534,0.7389909594634004
1288320,7869,6182,0.7856144363959843
1288430,152,111,0.7302631578947368
1288920,149,117,0.785234899328859
1289330,34,27,0.7941176470588235
1289490,46,33,0.717391304347826
1290070,499,394,0.7895791583166333
1290090,33,26,0.7878787878787878
1290110,37,27,0.7297297297297297
1290350,168,125,0.7440476190476191
1290780,29,23,0.7931034482758621
1291170,147,115,0.782312925170068
1291210,99,72,0.7272727272727273
1291220,52,38,0.7307692307692307
1291860,94,73,0.776595744680851
1292180,306,219,0.7156862745098039
1292490,35,26,0.7428571428571429
1292540,103,82,0.7961165048543689
1292880,61,45,0.7377049180327869
1292960,32,24,0.75
1293300,117,91,0.7777777777777778
1293660,54,41,0.7592592592592593
1293730,410,306,0.7463414634146341
1293920,38,28,0.7368421052631579
1294110,55,43,0.7818181818181819
1294310,51,40,0.7843137254901961
1294340,97,72,0.7422680412371134
1295790,500,391,0.782
1295810,60,47,0.7833333333333333
1296260,94,74,0.7872340425531915
1296450,343,265,0.7725947521865889
1296860,32,24,0.75
1297300,1704,1248,0.7323943661971831
1297390,120,84,0.7
1297660,49,35,0.7142857142857143
1298480,425,312,0.7341176470588235
1298670,60,44,0.7333333333333333
1298820,66,47,0.7121212121212122
1299580,69,49,0.7101449275362319
1299840,31,24,0.7741935483870968
1300190,30,23,0.7666666666666667
1300270,133,97,0.7293233082706767
1301850,90,71,0.7888888888888889
1301930,84,67,0.7976190476190477
1301990,197,139,0.7055837563451777
1302050,464,370,0.7974137931034483
1302180,31,22,0.7096774193548387
1302440,47,37,0.7872340425531915
1303440,113,82,0.7256637168141593
1303480,29,22,0.7586206896551724
1303740,370,288,0.7783783783783784
1304130,123,97,0.7886178861788617
1304470,108,82,0.7592592592592593
1304510,3384,2556,0.7553191489361702
1305000,39,28,0.717948717948718
1305440,49,37,0.7551020408163265
1305540,38,30,0.7894736842105263
1306770,393,291,0.7404580152671756
1307240,61,45,0.7377049180327869
1307250,27,19,0.7037037037037037
1307550,20075,15254,0.7598505603985056
1307670,194,155,0.7989690721649485
1307690,769,553,0.7191157347204161
1307710,2998,2219,0.7401601067378252
1307780,93,69,0.7419354838709677
1308760,29,21,0.7241379310344828
1308870,45,32,0.7111111111111111
1309140,31,24,0.7741935483870968
1309290,36,27,0.75
1309820,292,233,0.797945205479452
1309870,140,107,0.7642857142857142
1310210,54,43,0.7962962962962963
1310410,2560,2005,0.783203125
1310910,1578,1198,0.7591888466413181
1310970,214,169,0.7897196261682243
1311310,115,82,0.7130434782608696
1311320,28,22,0.7857142857142857
1311700,183,135,0.7377049180327869
1312050,26,20,0.7692307692307693
1312310,30,23,0.7666666666666667
1312960,685,532,0.7766423357664234
1312990,116,88,0.7586206896551724
1313470,31,23,0.7419354838709677
1313860,25945,18720,0.7215263056465601
1314000,1637,1306,0.7978008552229688
1314140,1935,1478,0.7638242894056848
1314160,99,73,0.7373737373737373
1314170,52,39,0.75
1314290,47,33,0.7021276595744681
1314930,51,39,0.7647058823529411
1315070,73,56,0.7671232876712328
1315200,429,332,0.7738927738927739
1315210,242,192,0.7933884297520661
1315610,935,696,0.7443850267379679
1316050,29,23,0.7931034482758621
1316560,253,201,0.7944664031620553
1316570,34,26,0.7647058823529411
1316640,106,81,0.7641509433962265
1316770,27,19,0.7037037037037037
1318280,52,40,0.7692307692307693
1318560,128,101,0.7890625
1319290,27,21,0.7777777777777778
1320100,642,498,0.7757009345794392
1320550,1192,942,0.790268456375839
1321070,840,653,0.7773809523809524
1321400,40,29,0.725
1321450,830,629,0.7578313253012048
1321680,3179,2434,0.7656495753381567
1322300,530,381,0.7188679245283018
1323470,1055,814,0.771563981042654
1323600,30,23,0.7666666666666667
1323620,295,222,0.752542372881356
1323900,736,520,0.7065217391304348
1324340,1628,1269,0.7794840294840295
1324830,54,41,0.7592592592592593
1325270,84,64,0.7619047619047619
1325310,664,492,0.7409638554216867
1325370,31,22,0.7096774193548387
1325800,201,141,0.7014925373134329
1325890,534,407,0.7621722846441947
1326270,208,163,0.7836538461538461
1326470,49950,38871,0.7781981981981982
1328000,192,141,0.734375
1328220,58,46,0.7931034482758621
1328910,107,85,0.794392523364486
1328920,140,107,0.7642857142857142
1329510,1247,983,0.7882919005613472
1329540,444,350,0.7882882882882883
1330250,779,546,0.7008985879332478
1330570,83,65,0.7831325301204819
1330960,32,24,0.75
1331420,40,31,0.775
1331510,712,552,0.7752808988764045
1332090,90,66,0.7333333333333333
1332450,63,50,0.7936507936507936
1333530,83,65,0.7831325301204819
1335610,35,25,0.7142857142857143
1336120,280,211,0.7535714285714286
1336420,36,27,0.75
1337760,4327,3459,0.7993991217933903
1337920,390,303,0.7769230769230769
1338220,28,22,0.7857142857142857
1338320,87,61,0.7011494252873564
1339340,28,22,0.7857142857142857
1339380,80,60,0.75
1339860,473,350,0.7399577167019028
1340180,505,396,0.7841584158415842
1340640,442,353,0.7986425339366516
1341280,80,59,0.7375
1341460,40,30,0.75
1341930,87,61,0.7011494252873564
1342070,52,40,0.7692307692307693
1342120,92,73,0.7934782608695652
1342250,61,45,0.7377049180327869
1342260,1359,1078,0.7932303164091243
1343750,85,67,0.788235294117647
1344070,69,54,0.782608695652174
1344110,27,19,0.7037037037037037
1344440,42,32,0.7619047619047619
1344820,30,22,0.7333333333333333
1345080,211,156,0.7393364928909952
1345870,259,201,0.7760617760617761
1346020,369,269,0.7289972899728997
1346600,32,25,0.78125
1346740,70,54,0.7714285714285715
1346890,86,66,0.7674418604651163
1346960,264,191,0.7234848484848485
1346970,240,189,0.7875
1347560,85,66,0.7764705882352941
1347630,166,122,0.7349397590361446
1348690,340,268,0.788235294117647
1348760,36,27,0.75
1348920,324,254,0.7839506172839507
1349030,450,334,0.7422222222222222
1349960,573,457,0.7975567190226877
1350080,54,39,0.7222222222222222
1350710,236,187,0.7923728813559322
1351080,4262,3130,0.7343969967151572
1351290,84,63,0.75
1351450,191,134,0.7015706806282722
1351500,107,75,0.7009345794392523
1351830,57,43,0.7543859649122807
1351950,49,37,0.7551020408163265
1351970,40,29,0.725
1352330,1323,1040,0.7860922146636432
1352540,110,82,0.7454545454545455
1352850,965,711,0.7367875647668394
1353300,3360,2612,0.7773809523809524
1353680,72,55,0.7638888888888888
1354230,765,568,0.742483660130719
1354240,56,42,0.75
1354370,45,35,0.7777777777777778
1355140,39,30,0.7692307692307693
1355930,415,304,0.7325301204819277
1356280,1369,991,0.7238860482103725
1357210,1533,1120,0.730593607305936
1357610,677,496,0.7326440177252584
1357670,305,235,0.7704918032786885
1358260,36,28,0.7777777777777778
1358490,47,37,0.7872340425531915
1358530,207,163,0.7874396135265701
1358610,78,60,0.7692307692307693
1358710,2374,1746,0.7354675652906487
1359090,29541,23556,0.7974002234183
1359110,147,111,0.7551020408163265
